((5281, 7853), 0.43085937009018355)
((25537, 5281), 0.5516590326875943)
((5281, 25537), 0.5516590326875943)
((7988, 12242), 0.6608593391851204)
((7988, 77502), 0.6407890177326758)
((7988, 70092), 0.5858395094282687)
((7988, 8944), 0.5834106631899378)
((7988, 9206), 0.44445581380048094)
((397168, 12242), 0.562871980098665)
((397168, 77502), 0.5428016586462203)
((397168, 70092), 0.4878521503418132)
((8142, 12242), 0.6153969612257179)
((8142, 77502), 0.5953266397732733)
((8142, 70092), 0.5403771314688661)
((397168, 8944), 0.48542330410348244)
((397168, 9206), 0.5424431728869363)
((8142, 8944), 0.5379482852305353)
((8142, 9206), 0.4899181917598835)
((12242, 7988), 0.6608593391851204)
((77502, 7988), 0.6407890177326758)
((70092, 7988), 0.5858395094282687)
((12242, 397168), 0.43712801990133504)
((12242, 8142), 0.6153969612257179)
((77502, 397168), 0.4571983413537797)
((77502, 8142), 0.5953266397732733)
((70092, 397168), 0.5121478496581868)
((70092, 8142), 0.5403771314688661)
((8186, 12242), 0.5798461551156984)
((8186, 77502), 0.5597758336632537)
((8186, 70092), 0.5048263253588465)
((12242, 8186), 0.42015384488430163)
((12242, 77502), 0.6583387694566463)
((12242, 70092), 0.6033892611522391)
((77502, 8186), 0.44022416633674627)
((77502, 12242), 0.6583387694566463)
((70092, 8186), 0.4951736746411534)
((70092, 12242), 0.6033892611522391)
((8186, 8944), 0.5023974791205158)
((8186, 9206), 0.525468997869903)
((12242, 8944), 0.6009604149139084)
((12242, 9206), 0.39468484701439865)
((8944, 7988), 0.5834106631899378)
((9206, 7988), 0.5555441861995191)
((8944, 397168), 0.5145766958965176)
((8944, 8142), 0.5379482852305353)
((9206, 397168), 0.5424431728869363)
((9206, 8142), 0.5100818082401165)
((8944, 8186), 0.4976025208794842)
((8944, 12242), 0.6009604149139084)
((9206, 8186), 0.525468997869903)
((9206, 12242), 0.39468484701439865)
((531655, 240559), 0.7525603975018038)
((531655, 8049), 0.6514636419248314)
((531655, 8623), 0.6133218280364622)
((531655, 8425), 0.641468441127908)
((531655, 8221), 0.6067382921993372)
((531655, 8501), 0.32293918411988454)
((531655, 8471), 0.3352400052128338)
((531655, 38031), 0.3797964508364899)
((531655, 9123), 0.41072997008778256)
((531655, 8925), 0.45626183712121215)
((531655, 9127), 0.412006772100591)
((531655, 8433), 0.43020639556518664)
((531655, 8125), 0.41120935231218436)
((531655, 9433), 0.42346578229834075)
((531655, 93), 0.6627441739671175)
((531655, 9623), 0.44694936091555304)
((531655, 8643), 0.41871375051309895)
((240559, 531655), 0.7525603975018038)
((8049, 531655), 0.6514636419248314)
((240559, 8049), 0.6932838247801706)
((8049, 240559), 0.6932838247801706)
((240559, 8623), 0.6551420108918014)
((240559, 8501), 0.2811190012645454)
((8049, 8501), 0.38221575684151776)
((240559, 9123), 0.3689097872324435)
((240559, 8925), 0.414441654265873)
((240559, 9127), 0.37018658924525183)
((240559, 8433), 0.3883862127098475)
((240559, 8125), 0.36938916945684525)
((240559, 9433), 0.3816455994430017)
((8049, 9123), 0.4700065428094158)
((8049, 8925), 0.5155384098428453)
((8049, 9127), 0.47128334482222417)
((8049, 8433), 0.4894829682868198)
((8049, 8125), 0.4704859250338176)
((8049, 9433), 0.482742355019974)
((240559, 93), 0.7045643568224566)
((240559, 9623), 0.40512917806021387)
((240559, 8643), 0.37689356765775983)
((8049, 93), 0.6034676012454843)
((8049, 9623), 0.5062259336371862)
((8049, 8643), 0.4779903232347321)
((8623, 531655), 0.6133218280364622)
((8425, 531655), 0.641468441127908)
((8221, 531655), 0.6067382921993372)
((8501, 531655), 0.32293918411988454)
((8623, 240559), 0.6551420108918014)
((8501, 240559), 0.2811190012645454)
((8501, 8049), 0.38221575684151776)
((8623, 9123), 0.508148356697785)
((8623, 8925), 0.5536802237312146)
((8623, 9127), 0.5094251587105935)
((8623, 8433), 0.5276247821751892)
((8623, 8125), 0.5086277389221868)
((8623, 9433), 0.5208841689083432)
((8425, 9123), 0.4800017436063392)
((8425, 8925), 0.5255336106397688)
((8425, 9127), 0.48127854561914757)
((8425, 8433), 0.4994781690837432)
((8425, 8125), 0.480481125830741)
((8425, 9433), 0.4927375558168974)
((8221, 9123), 0.5147318925349101)
((8221, 8925), 0.5602637595683396)
((8221, 9127), 0.5160086945477185)
((8221, 8433), 0.5342083180123142)
((8221, 8125), 0.5152112747593118)
((8221, 9433), 0.5274677047454683)
((8501, 9123), 0.587790785967898)
((8501, 8925), 0.6333226530013276)
((8501, 9127), 0.5890675879807065)
((8501, 8433), 0.6072672114453022)
((8501, 8125), 0.5882701681922998)
((8501, 9433), 0.6005265981784562)
((8623, 93), 0.565325787357115)
((8623, 9623), 0.5443677475255555)
((8623, 8643), 0.5161321371231014)
((8425, 93), 0.5934724004485609)
((8425, 9623), 0.5162211344341097)
((8425, 8643), 0.4879855240316555)
((8221, 93), 0.5587422515199899)
((8221, 9623), 0.5509512833626805)
((8221, 8643), 0.5227156729602265)
((8501, 93), 0.485683358087002)
((8501, 9623), 0.6240101767956685)
((8501, 8643), 0.5957745663932144)
((8471, 531655), 0.3352400052128338)
((38031, 531655), 0.3797964508364899)
((9123, 531655), 0.5892700299122174)
((8925, 531655), 0.5437381628787878)
((9127, 531655), 0.587993227899409)
((8433, 531655), 0.5697936044348133)
((8125, 531655), 0.5887906476878156)
((9433, 531655), 0.5765342177016592)
((9123, 240559), 0.6310902127675565)
((9123, 8049), 0.5299934571905842)
((8925, 240559), 0.585558345734127)
((8925, 8049), 0.4844615901571547)
((9127, 240559), 0.6298134107547482)
((9127, 8049), 0.5287166551777758)
((8433, 240559), 0.6116137872901525)
((8433, 8049), 0.5105170317131802)
((8125, 240559), 0.6306108305431548)
((8125, 8049), 0.5295140749661824)
((9433, 240559), 0.6183544005569983)
((9433, 8049), 0.517257644980026)
((9123, 8623), 0.491851643302215)
((9123, 8425), 0.5199982563936608)
((9123, 8221), 0.48526810746508986)
((9123, 8501), 0.587790785967898)
((8925, 8623), 0.4463197762687854)
((8925, 8425), 0.4744663893602313)
((8925, 8221), 0.4397362404316604)
((8925, 8501), 0.6333226530013276)
((9127, 8623), 0.49057484128940654)
((9127, 8425), 0.5187214543808525)
((9127, 8221), 0.48399130545228153)
((9127, 8501), 0.5890675879807065)
((8433, 8623), 0.4723752178248109)
((8433, 8425), 0.5005218309162568)
((8433, 8221), 0.46579168198768583)
((8433, 8501), 0.6072672114453022)
((8125, 8623), 0.4913722610778132)
((8125, 8425), 0.519518874169259)
((8125, 8221), 0.4847887252406881)
((8125, 8501), 0.5882701681922998)
((9433, 8623), 0.4791158310916568)
((9433, 8425), 0.5072624441831026)
((9433, 8221), 0.47253229525453166)
((9433, 8501), 0.6005265981784562)
((8471, 9123), 0.5754899648749487)
((8471, 8925), 0.6210218319083783)
((8471, 9127), 0.5767667668877572)
((8471, 8433), 0.5949663903523528)
((8471, 8125), 0.5759693470993505)
((8471, 9433), 0.5882257770855069)
((38031, 9123), 0.5309335192512927)
((38031, 8925), 0.5764653862847222)
((38031, 9127), 0.5322103212641011)
((38031, 8433), 0.5504099447286968)
((38031, 8125), 0.5314129014756945)
((38031, 9433), 0.5436693314618509)
((9123, 8471), 0.5754899648749487)
((9123, 38031), 0.5309335192512927)
((8925, 8471), 0.6210218319083783)
((8925, 38031), 0.5764653862847222)
((9127, 8471), 0.5767667668877572)
((9127, 38031), 0.5322103212641011)
((8433, 8471), 0.5949663903523528)
((8433, 38031), 0.5504099447286968)
((8125, 8471), 0.5759693470993505)
((8125, 38031), 0.5314129014756945)
((9433, 8471), 0.5882257770855069)
((9433, 38031), 0.5436693314618509)
((8471, 93), 0.4979841791799513)
((8471, 9623), 0.6117093557027192)
((8471, 8643), 0.5834737453002652)
((38031, 93), 0.5425406248036073)
((38031, 9623), 0.5671529100790631)
((38031, 8643), 0.5389172996766091)
((93, 531655), 0.6627441739671175)
((9623, 531655), 0.553050639084447)
((8643, 531655), 0.5812862494869011)
((93, 240559), 0.7045643568224566)
((93, 8049), 0.6034676012454843)
((9623, 240559), 0.5948708219397861)
((9623, 8049), 0.4937740663628138)
((8643, 240559), 0.6231064323422402)
((8643, 8049), 0.5220096767652679)
((93, 8623), 0.565325787357115)
((93, 8425), 0.5934724004485609)
((93, 8221), 0.5587422515199899)
((93, 8501), 0.514316641912998)
((9623, 8623), 0.4556322524744445)
((9623, 8425), 0.4837788655658904)
((9623, 8221), 0.4490487166373195)
((9623, 8501), 0.6240101767956685)
((8643, 8623), 0.4838678628768986)
((8643, 8425), 0.5120144759683445)
((8643, 8221), 0.4772843270397735)
((8643, 8501), 0.5957745663932144)
((93, 8471), 0.5020158208200487)
((93, 38031), 0.4574593751963927)
((9623, 8471), 0.6117093557027192)
((9623, 38031), 0.5671529100790631)
((8643, 8471), 0.5834737453002652)
((8643, 38031), 0.5389172996766091)
((353236, 284476), 0.6254065178226962)
((353236, 240070), 0.5041404398492615)
((353236, 11152), 0.6367038937073672)
((353236, 54), 0.512059913535097)
((353236, 25804), 0.535610958005138)
((353236, 210044), 0.49656316562000324)
((353236, 36), 0.5254399125910979)
((353236, 13484), 0.5583361672411786)
((353236, 48), 0.5094037420791819)
((353236, 257762), 0.5370735899184111)
((284476, 353236), 0.6254065178226962)
((284476, 56), 0.6335287338969404)
((56, 284476), 0.6335287338969404)
((284476, 25706), 0.6483657703099596)
((284476, 340), 0.35792301895175027)
((284476, 77558), 0.34942711701969975)
((284476, 7944), 0.6524408310740818)
((284476, 77546), 0.30632992616221516)
((284476, 240070), 0.3971395502645503)
((284476, 11152), 0.529703004122656)
((284476, 54), 0.40505902395038584)
((284476, 25804), 0.6426118475898492)
((284476, 210044), 0.38956227603529203)
((284476, 36), 0.632440802175809)
((284476, 13484), 0.6653370568258898)
((56, 240070), 0.49601822377501725)
((56, 11152), 0.628581677633123)
((56, 54), 0.5039376974608528)
((56, 25804), 0.5437331740793823)
((56, 210044), 0.48844094954575906)
((56, 36), 0.533562128665342)
((56, 13484), 0.5664583833154228)
((284476, 48), 0.6164046316638931)
((284476, 257762), 0.6440744795031224)
((56, 48), 0.5175259581534262)
((56, 257762), 0.5451958059926553)
((25706, 284476), 0.6483657703099596)
((340, 284476), 0.35792301895175027)
((77558, 284476), 0.34942711701969975)
((7944, 284476), 0.6524408310740818)
((340, 77558), 0.5602424566211426)
((77558, 340), 0.5602424566211426)
((25706, 240070), 0.4811811873619981)
((25706, 11152), 0.6137446412201039)
((25706, 54), 0.4891006610478337)
((25706, 25804), 0.5585702104924014)
((25706, 210044), 0.47360391313273986)
((25706, 36), 0.5483991650783613)
((25706, 13484), 0.5812954197284419)
((340, 240070), 0.5392165313128)
((340, 11152), 0.6717799851709058)
((340, 54), 0.5471360049986356)
((340, 25804), 0.5005348665415995)
((340, 210044), 0.5316392570835418)
((340, 36), 0.49036382112755933)
((340, 13484), 0.52326007577764)
((77558, 240070), 0.5477124332448505)
((77558, 11152), 0.6802758871029562)
((77558, 54), 0.5556319069306861)
((77558, 25804), 0.492038964609549)
((77558, 210044), 0.5401351590155923)
((77558, 36), 0.48186791919550886)
((77558, 13484), 0.5147641738455896)
((7944, 240070), 0.4771061265978759)
((7944, 11152), 0.6096695804559816)
((7944, 54), 0.48502560028371144)
((7944, 25804), 0.5626452712565236)
((7944, 210044), 0.46952885236861763)
((7944, 36), 0.5524742258424835)
((7944, 13484), 0.5853704804925641)
((25706, 48), 0.5323629945664453)
((25706, 257762), 0.5600328424056744)
((340, 48), 0.4743276506156434)
((340, 257762), 0.5019974984548725)
((77558, 48), 0.4658317486835929)
((77558, 257762), 0.4935015965228221)
((7944, 48), 0.5364380553305675)
((7944, 257762), 0.5641079031697966)
((240070, 353236), 0.4958595601507385)
((11152, 353236), 0.3632961062926328)
((54, 353236), 0.48794008646490294)
((25804, 353236), 0.535610958005138)
((210044, 353236), 0.5034368343799968)
((36, 353236), 0.5254399125910979)
((13484, 353236), 0.5583361672411786)
((77546, 284476), 0.30632992616221516)
((240070, 284476), 0.6028604497354497)
((240070, 56), 0.5039817762249827)
((11152, 284476), 0.47029699587734397)
((11152, 56), 0.371418322366877)
((54, 284476), 0.5949409760496142)
((54, 56), 0.4960623025391472)
((25804, 284476), 0.6426118475898492)
((25804, 56), 0.5437331740793823)
((210044, 284476), 0.610437723964708)
((210044, 56), 0.511559050454241)
((36, 284476), 0.632440802175809)
((36, 56), 0.533562128665342)
((13484, 284476), 0.6653370568258898)
((13484, 56), 0.5664583833154228)
((240070, 25706), 0.5188188126380019)
((240070, 340), 0.5392165313128)
((240070, 77558), 0.5477124332448505)
((240070, 7944), 0.5228938734021241)
((11152, 25706), 0.38625535877989614)
((11152, 340), 0.6717799851709058)
((11152, 77558), 0.6802758871029562)
((11152, 7944), 0.39033041954401837)
((54, 25706), 0.5108993389521663)
((54, 340), 0.5471360049986356)
((54, 77558), 0.5556319069306861)
((54, 7944), 0.5149743997162886)
((25804, 25706), 0.5585702104924014)
((25804, 340), 0.4994651334584005)
((25804, 77558), 0.507961035390451)
((25804, 7944), 0.5626452712565236)
((210044, 25706), 0.5263960868672601)
((210044, 340), 0.5316392570835418)
((210044, 77558), 0.5401351590155923)
((210044, 7944), 0.5304711476313824)
((36, 25706), 0.5483991650783613)
((36, 340), 0.5096361788724406)
((36, 77558), 0.5181320808044911)
((36, 7944), 0.5524742258424835)
((13484, 25706), 0.5812954197284419)
((13484, 340), 0.47673992422235995)
((13484, 77558), 0.4852358261544104)
((13484, 7944), 0.5853704804925641)
((77546, 240070), 0.5908096241023351)
((77546, 11152), 0.7233730779604408)
((77546, 54), 0.5987290977881707)
((77546, 25804), 0.4489417737520644)
((77546, 210044), 0.5832323498730769)
((77546, 36), 0.4387707283380242)
((77546, 13484), 0.47166698298810494)
((240070, 77546), 0.5908096241023351)
((11152, 77546), 0.7233730779604408)
((54, 77546), 0.5987290977881707)
((25804, 77546), 0.5510582262479357)
((210044, 77546), 0.5832323498730769)
((36, 77546), 0.5612292716619758)
((13484, 77546), 0.5283330170118951)
((77546, 48), 0.4227345578261083)
((77546, 257762), 0.45040440566533746)
((48, 353236), 0.5094037420791819)
((257762, 353236), 0.5370735899184111)
((48, 284476), 0.6164046316638931)
((48, 56), 0.5175259581534262)
((257762, 284476), 0.6440744795031224)
((257762, 56), 0.5451958059926553)
((48, 25706), 0.5323629945664453)
((48, 340), 0.5256723493843566)
((48, 77558), 0.5341682513164071)
((48, 7944), 0.5364380553305675)
((257762, 25706), 0.5600328424056744)
((257762, 340), 0.49800250154512743)
((257762, 77558), 0.5064984034771779)
((257762, 7944), 0.5641079031697966)
((48, 77546), 0.5772654421738916)
((257762, 77546), 0.5495955943346625)
((293687, 14911), 0.546336339727364)
((293687, 8717), 0.47624058488877136)
((293687, 8945), 0.5396133984141677)
((293687, 136441), 0.5743949464163818)
((293687, 25381), 0.5484114076318264)
((5911, 14911), 0.5289529143824083)
((8239, 14911), 0.5858269983784068)
((5911, 8717), 0.4588571595438158)
((5911, 8945), 0.5569968237591233)
((5911, 136441), 0.5917783717613373)
((5911, 25381), 0.565794832976782)
((8239, 8717), 0.5157312435398143)
((8239, 8945), 0.5001227397631248)
((8239, 136441), 0.5349042877653389)
((8239, 25381), 0.5089207489807835)
((14911, 293687), 0.45366366027263605)
((14911, 5911), 0.4710470856175916)
((14911, 8239), 0.5858269983784068)
((10131, 14911), 0.5552918017072846)
((8143, 14911), 0.5458719979696436)
((7919, 14911), 0.6583375825598464)
((14911, 10131), 0.4447081982927154)
((14911, 8143), 0.45412800203035647)
((14911, 7919), 0.6583375825598464)
((10131, 8717), 0.485196046868692)
((10131, 8945), 0.530657936434247)
((10131, 136441), 0.5654394844364611)
((10131, 25381), 0.5394559456519058)
((8143, 8717), 0.47577624313105094)
((8143, 8945), 0.5400777401718881)
((8143, 136441), 0.5748592881741021)
((8143, 25381), 0.5488757493895469)
((7919, 8717), 0.5882418277212538)
((7919, 8945), 0.4276121555816852)
((7919, 136441), 0.4623937035838993)
((7919, 25381), 0.43641016479934397)
((8717, 293687), 0.5237594151112286)
((8945, 293687), 0.5396133984141677)
((136441, 293687), 0.5743949464163818)
((25381, 293687), 0.5484114076318264)
((8717, 5911), 0.5411428404561842)
((8717, 8239), 0.5157312435398143)
((8945, 5911), 0.5569968237591233)
((8945, 8239), 0.4998772602368752)
((136441, 5911), 0.5917783717613373)
((136441, 8239), 0.4650957122346611)
((25381, 5911), 0.565794832976782)
((25381, 8239), 0.49107925101921646)
((8717, 10131), 0.514803953131308)
((8717, 8143), 0.5242237568689491)
((8717, 7919), 0.5882418277212538)
((8945, 10131), 0.530657936434247)
((8945, 8143), 0.5400777401718881)
((8945, 7919), 0.5723878444183148)
((136441, 10131), 0.5654394844364611)
((136441, 8143), 0.5748592881741021)
((136441, 7919), 0.5376062964161007)
((25381, 10131), 0.5394559456519058)
((25381, 8143), 0.5488757493895469)
((25381, 7919), 0.5635898352006561)
((8498, 285508), 0.6074555978641456)
((8498, 3360), 0.48406594404880254)
((8498, 3350), 0.49585803656713956)
((8498, 3324), 0.5600767490075624)
((8498, 8032), 0.45549263178976096)
((8498, 14748), 0.45197878150465964)
((8498, 7892), 0.4712033401193402)
((8498, 31528), 0.6214052680673395)
((285508, 8498), 0.6074555978641456)
((285508, 119630), 0.4404133597883598)
((285508, 3360), 0.4755890022304085)
((285508, 3350), 0.4873810947487455)
((285508, 3324), 0.5685536908259564)
((285508, 8032), 0.4470156899713669)
((285508, 14748), 0.4435018396862656)
((285508, 7892), 0.46272639830094614)
((283142, 3360), 0.5361263699552763)
((283142, 3350), 0.5479184624736133)
((283142, 3324), 0.5080163231010888)
((283142, 8032), 0.5075530576962346)
((283142, 14748), 0.5040392074111333)
((283142, 7892), 0.5232637660258139)
((285508, 31528), 0.6298822098857335)
((283142, 31528), 0.5693448421608658)
((119630, 285508), 0.4404133597883598)
((119630, 3360), 0.5351756424420487)
((119630, 3350), 0.5469677349603858)
((119630, 3324), 0.5089670506143162)
((119630, 8032), 0.5066023301830072)
((119630, 14748), 0.5030884798979058)
((119630, 7892), 0.5223130385125864)
((192748, 3360), 0.49866918411889083)
((192748, 3350), 0.5104612766372278)
((192748, 3324), 0.5454735089374741)
((192748, 8032), 0.47009587185984925)
((192748, 14748), 0.46658202157474793)
((192748, 7892), 0.48580658018942846)
((8480, 3360), 0.4935814247053659)
((8480, 3350), 0.5053735172237029)
((8480, 3324), 0.5505612683509991)
((8480, 8032), 0.46500811244632434)
((8480, 14748), 0.461494262161223)
((8480, 7892), 0.48071882077590355)
((8488, 3360), 0.5051968306799189)
((8488, 3350), 0.516988923198256)
((8488, 3324), 0.538945862376446)
((8488, 8032), 0.47662351842087736)
((8488, 14748), 0.47310966813577604)
((8488, 7892), 0.49233422675045657)
((119630, 31528), 0.5702955696740933)
((192748, 31528), 0.6068020279972512)
((8480, 31528), 0.6118897874107762)
((8488, 31528), 0.6002743814362231)
((3360, 8498), 0.5159340559511975)
((3350, 8498), 0.5041419634328604)
((3324, 8498), 0.5600767490075624)
((8032, 8498), 0.544507368210239)
((14748, 8498), 0.5480212184953404)
((7892, 8498), 0.5287966598806598)
((3360, 285508), 0.5244109977695914)
((3360, 283142), 0.5361263699552763)
((3350, 285508), 0.5126189052512544)
((3350, 283142), 0.5479184624736133)
((3324, 285508), 0.5685536908259564)
((3324, 283142), 0.49198367689891126)
((8032, 285508), 0.552984310028633)
((8032, 283142), 0.5075530576962346)
((14748, 285508), 0.5564981603137343)
((14748, 283142), 0.5040392074111333)
((7892, 285508), 0.5372736016990538)
((7892, 283142), 0.5232637660258139)
((3360, 119630), 0.5351756424420487)
((3360, 192748), 0.5013308158811092)
((3360, 8480), 0.5064185752946341)
((3360, 8488), 0.49480316932008106)
((3350, 119630), 0.5469677349603858)
((3350, 192748), 0.48953872336277215)
((3350, 8480), 0.49462648277629706)
((3350, 8488), 0.48301107680174404)
((3324, 119630), 0.49103294938568376)
((3324, 192748), 0.5454735089374741)
((3324, 8480), 0.5505612683509991)
((3324, 8488), 0.538945862376446)
((8032, 119630), 0.5066023301830072)
((8032, 192748), 0.5299041281401508)
((8032, 8480), 0.5349918875536757)
((8032, 8488), 0.5233764815791226)
((14748, 119630), 0.5030884798979058)
((14748, 192748), 0.5334179784252521)
((14748, 8480), 0.538505737838777)
((14748, 8488), 0.526890331864224)
((7892, 119630), 0.5223130385125864)
((7892, 192748), 0.5141934198105715)
((7892, 8480), 0.5192811792240964)
((7892, 8488), 0.5076657732495434)
((265366, 3360), 0.5312700032458543)
((265366, 3350), 0.5430620957641913)
((265366, 3324), 0.5128726898105107)
((265366, 8032), 0.5026966909868127)
((265366, 14748), 0.49918284070171137)
((265366, 7892), 0.5184073993163919)
((26150, 3360), 0.5123314968206505)
((26150, 3350), 0.5241235893389875)
((26150, 3324), 0.5318111962357144)
((26150, 8032), 0.48375818456160896)
((26150, 14748), 0.48024433427650765)
((26150, 7892), 0.4994688928911882)
((3360, 265366), 0.46872999675414573)
((3360, 26150), 0.48766850317934946)
((3350, 265366), 0.4569379042358087)
((3350, 26150), 0.47587641066101244)
((3324, 265366), 0.5128726898105107)
((3324, 26150), 0.5318111962357144)
((8032, 265366), 0.4973033090131873)
((8032, 26150), 0.516241815438391)
((14748, 265366), 0.5008171592982886)
((14748, 26150), 0.5197556657234923)
((7892, 265366), 0.4815926006836081)
((7892, 26150), 0.5005311071088119)
((265366, 31528), 0.5742012088702878)
((26150, 31528), 0.5931397152954915)
((31528, 8498), 0.6214052680673395)
((31528, 285508), 0.6298822098857335)
((31528, 283142), 0.4306551578391342)
((31528, 119630), 0.42970443032590666)
((31528, 192748), 0.6068020279972512)
((31528, 8480), 0.6118897874107762)
((31528, 8488), 0.6002743814362231)
((31528, 265366), 0.5742012088702878)
((31528, 26150), 0.5931397152954915)
((8013, 22889), 0.6016379953114979)
((8013, 105333), 0.600552253806335)
((8013, 25707), 0.6022729159464185)
((8013, 8625), 0.5228714466858272)
((8013, 25553), 0.5070079201457782)
((8013, 28291), 0.5426773351896118)
((8013, 3429), 0.5106427990328763)
((8653, 22889), 0.584894303201502)
((8653, 105333), 0.5838085616963392)
((149019, 22889), 0.6289375861836344)
((149019, 105333), 0.6278518446784715)
((8653, 25707), 0.5855292238364227)
((8653, 8625), 0.5061277545758314)
((8653, 25553), 0.4902642280357823)
((8653, 28291), 0.5594210272996077)
((8653, 3429), 0.4938991069228804)
((149019, 25707), 0.629572506818555)
((149019, 8625), 0.5501710375579636)
((149019, 25553), 0.5343075110179146)
((149019, 28291), 0.5153777443174754)
((149019, 3429), 0.5379423899050128)
((22889, 8013), 0.39836200468850214)
((105333, 8013), 0.39944774619366497)
((22889, 8653), 0.41510569679849796)
((22889, 149019), 0.6289375861836344)
((105333, 8653), 0.4161914383036608)
((105333, 149019), 0.6278518446784715)
((14853, 22889), 0.606722263088474)
((14853, 105333), 0.6056365215833112)
((12829, 22889), 0.7178687657828283)
((12829, 105333), 0.7167830242776655)
((22889, 14853), 0.606722263088474)
((22889, 12829), 0.7178687657828283)
((22889, 105333), 0.7022475918281705)
((105333, 14853), 0.6056365215833112)
((105333, 12829), 0.7167830242776655)
((105333, 22889), 0.7022475918281705)
((14853, 25707), 0.6073571837233946)
((14853, 8625), 0.5279557144628033)
((14853, 25553), 0.5120921879227542)
((14853, 28291), 0.5375930674126358)
((14853, 3429), 0.5157270668098524)
((12829, 25707), 0.718503686417749)
((12829, 8625), 0.6391022171571576)
((12829, 25553), 0.6232386906171086)
((12829, 28291), 0.42644656471828146)
((12829, 3429), 0.6268735695042067)
((22889, 25707), 0.7039682539682539)
((22889, 8625), 0.6245667847076626)
((22889, 25553), 0.6087032581676136)
((22889, 28291), 0.35568466949889027)
((22889, 3429), 0.6123381370547117)
((105333, 25707), 0.7028825124630911)
((25707, 8013), 0.3977270840535815)
((8625, 8013), 0.4771285533141728)
((25553, 8013), 0.49299207985422183)
((28291, 8013), 0.5426773351896118)
((3429, 8013), 0.48935720096712365)
((25707, 8653), 0.4144707761635773)
((25707, 149019), 0.629572506818555)
((8625, 8653), 0.4938722454241687)
((8625, 149019), 0.5501710375579636)
((25553, 8653), 0.5097357719642177)
((25553, 149019), 0.5343075110179146)
((28291, 8653), 0.5594210272996077)
((28291, 149019), 0.4846222556825246)
((3429, 8653), 0.5061008930771196)
((3429, 149019), 0.5379423899050128)
((25707, 14853), 0.6073571837233946)
((25707, 12829), 0.718503686417749)
((25707, 22889), 0.7039682539682539)
((25707, 105333), 0.7028825124630911)
((8625, 14853), 0.5279557144628033)
((8625, 12829), 0.6391022171571576)
((8625, 22889), 0.6245667847076626)
((25553, 14853), 0.5120921879227542)
((25553, 12829), 0.6232386906171086)
((25553, 22889), 0.6087032581676136)
((28291, 14853), 0.4624069325873642)
((28291, 12829), 0.5735534352817185)
((28291, 22889), 0.35568466949889027)
((3429, 14853), 0.5157270668098524)
((3429, 12829), 0.6268735695042067)
((3429, 22889), 0.6123381370547117)
((25707, 8625), 0.6252017053425832)
((25707, 25553), 0.6093381788025343)
((25707, 28291), 0.3550497488639696)
((25707, 3429), 0.6129730576896324)
((8625, 25707), 0.6252017053425832)
((25553, 25707), 0.6093381788025343)
((28291, 25707), 0.3550497488639696)
((3429, 25707), 0.6129730576896324)
((7868, 74), 0.4081712494332228)
((7868, 8514), 0.5949863957656927)
((7868, 245364), 0.6060613271410454)
((7868, 3662), 0.4734868464218074)
((7868, 71654), 0.45550440785343127)
((7868, 340386), 0.44594539938071187)
((7868, 70086), 0.48355290556265695)
((7868, 9380), 0.6986646161236474)
((7868, 26136), 0.6008621521577381)
((116, 245364), 0.6005593956264647)
((116, 3662), 0.4789887779363882)
((116, 71654), 0.46100633936801216)
((116, 340386), 0.45144733089529276)
((116, 70086), 0.4890548370772378)
((116, 9380), 0.6931626846090666)
((15808, 245364), 0.5303707830713998)
((15808, 3662), 0.549177390491453)
((15808, 71654), 0.531194951923077)
((15808, 340386), 0.5216359434503575)
((15808, 70086), 0.5592434496323025)
((15808, 9380), 0.6229740720540018)
((116, 26136), 0.5953602206431572)
((15808, 26136), 0.5251716080880925)
((74, 7868), 0.4081712494332228)
((74, 18550), 0.5193840863112512)
((18550, 74), 0.5193840863112512)
((74, 4908), 0.46699068064011356)
((74, 245364), 0.5142325765742684)
((74, 3662), 0.5653155969885846)
((74, 71654), 0.5473331584202085)
((74, 340386), 0.5377741499474891)
((74, 70086), 0.575381656129434)
((74, 9380), 0.6068358655568702)
((14870, 245364), 0.5798913938444448)
((14870, 3662), 0.4996567797184081)
((14870, 71654), 0.48167434115003205)
((14870, 340386), 0.47211533267731265)
((14870, 70086), 0.5097228388592576)
((14870, 9380), 0.6724946828270466)
((18550, 245364), 0.5004796842401862)
((18550, 3662), 0.5790684893226667)
((18550, 71654), 0.5610860507542906)
((18550, 340386), 0.5515270422815712)
((18550, 70086), 0.5891345484635162)
((18550, 9380), 0.593082973222788)
((7964, 245364), 0.5297542733224683)
((7964, 3662), 0.5497939002403847)
((7964, 71654), 0.5318114616720085)
((7964, 340386), 0.5222524531992891)
((7964, 70086), 0.5598599593812341)
((7964, 9380), 0.6223575623050701)
((74, 26136), 0.509033401590961)
((14870, 26136), 0.5746922188611374)
((18550, 26136), 0.4952805092568788)
((7964, 26136), 0.5245550983391609)
((8514, 7868), 0.5949863957656927)
((245364, 7868), 0.6060613271410454)
((3662, 7868), 0.5265131535781926)
((71654, 7868), 0.5444955921465687)
((340386, 7868), 0.5540546006192881)
((70086, 7868), 0.516447094437343)
((9380, 7868), 0.6986646161236474)
((245364, 116), 0.6005593956264647)
((245364, 15808), 0.5303707830713998)
((3662, 116), 0.5210112220636118)
((3662, 15808), 0.450822609508547)
((71654, 116), 0.5389936606319878)
((71654, 15808), 0.468805048076923)
